costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,conm,tic,fyear,at,ceq,dltt,lse,ni,revt,xrd,csho,prcc_f,sich,mkt_cap,industry,boardid,companyid,datestartrole,directorid,directorname,companyname,rolename,dateendrole,datestartroleflag,dateendroleflag,seniority,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,dob,gender,diversitynetworklabel,execid,year,salary,bonus,tdc1,stock_awards_fv,cash_comp,pct_equity
A,USD,STD,INDL,C,3674,12/31/25,184725,NXP SEMICONDUCTORS NV,NXPI,2025,26560.0,10056.0,11187.0,26560.0,2021.0,12269.0,2360.0,252.855,217.06,3674.0,54884.7063,Semiconductors/Hardware,1656513.0,1656513.0,2025-10-28,2470210.0,Rafael Sotomayor,NXP SEMICONDUCTORS NV,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1900-01-01,M,,,,,,,,,
A,USD,STD,INDL,C,3674,12/31/21,187450,ENPHASE ENERGY INC,ENPH,2021,2079.256,430.168,963.514,2079.256,145.449,1382.049,105.526,133.894,182.94,3674.0,24494.56836,Semiconductors/Hardware,1810090.0,1810090.0,2017-09-03,1197971.0,Badri Kothandaraman,ENPHASE ENERGY INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1971-06-15,M,,45833.0,2021.0,450.0,0.0,708.162,0.0,450.0,0.0
A,USD,STD,INDL,C,3674,12/31/22,187450,ENPHASE ENERGY INC,ENPH,2022,3084.28,825.573,1218.542,3084.28,397.362,2330.853,168.846,136.441,264.96,3674.0,36151.40736,Semiconductors/Hardware,1810090.0,1810090.0,2017-09-03,1197971.0,Badri Kothandaraman,ENPHASE ENERGY INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1971-06-15,M,,45833.0,2022.0,450.0,0.0,16627.977,15611.2,450.0,0.9388514309347434
A,USD,STD,INDL,C,3674,12/31/23,187450,ENPHASE ENERGY INC,ENPH,2023,3383.012,983.624,1312.54,3383.012,438.936,2290.786,227.336,135.722,132.14,3674.0,17934.30508,Semiconductors/Hardware,1810090.0,1810090.0,2017-09-03,1197971.0,Badri Kothandaraman,ENPHASE ENERGY INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1971-06-15,M,,45833.0,2023.0,450.0,0.0,13764.15,13041.288,450.0,0.9474822637068036
A,USD,STD,INDL,C,3674,12/31/25,187450,ENPHASE ENERGY INC,ENPH,2025,3509.792,1087.023,603.389,3509.792,172.133,1472.985,189.075,131.08,32.05,3674.0,4201.114,Semiconductors/Hardware,1810090.0,1810090.0,2017-09-03,1197971.0,Badri Kothandaraman,ENPHASE ENERGY INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1971-06-15,M,,45833.0,,,,,,,
A,USD,STD,INDL,C,3674,10/31/25,180711,BROADCOM INC,AVGO,2025,171092.0,81292.0,63165.0,171092.0,23126.0,63887.0,10977.0,4741.0,369.63,3674.0,1752415.83,Semiconductors/Hardware,817439.0,817439.0,2009-08-06,102722.0,Hock Tan,BROADCOM INC (Broadcom Ltd prior to 04/2018),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1951-06-15,M,,10075.0,2025.0,1200.0,0.0,205278.006,202351.08,1200.0,0.985741648328365
A,USD,STD,INDL,C,7372,7/31/25,190455,GUIDEWIRE SOFTWARE INC,GWRE,2025,2721.099,1457.23,705.255,2721.099,69.804,1202.459,296.16,84.53,226.22,7372.0,19122.3766,Software,1792728.0,1792728.0,2019-08-03,1706999.0,Mike Rosenbaum,GUIDEWIRE SOFTWARE INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-06-15,M,,,,,,,,,
I,USD,STD,INDL,C,7372,12/31/19,187576,ZYNGA INC,ZNGA,2019,3660.614,1975.43,700.757,3660.614,41.925,1321.659,505.889,950.042,6.12,7372.0,5814.25704,Software,1743287.0,1743287.0,2016-03-07,495149.0,Frank Gibeau,ZYNGA INC (De-listed 05/2022),CEO,2022-05-23,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-06-15,M,,33791.0,,,,,,,
I,USD,STD,INDL,C,7372,12/31/20,187576,ZYNGA INC,ZNGA,2020,6206.5,2941.5,1411.9,6206.5,-429.4,1974.8,713.7,1081.6,9.87,7372.0,10675.391999999998,Software,1743287.0,1743287.0,2016-03-07,495149.0,Frank Gibeau,ZYNGA INC (De-listed 05/2022),CEO,2022-05-23,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-06-15,M,,33791.0,,,,,,,
I,USD,STD,INDL,C,7372,12/31/21,187576,ZYNGA INC,ZNGA,2021,6358.9,3111.9,1477.2,6358.9,-104.2,2800.5,545.9,1130.5,6.4,7372.0,7235.200000000001,Software,1743287.0,1743287.0,2016-03-07,495149.0,Frank Gibeau,ZYNGA INC (De-listed 05/2022),CEO,2022-05-23,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-06-15,M,,33791.0,,,,,,,
A,USD,STD,INDL,C,3674,12/31/15,201395,TAIWAN SEMICONDUCTOR MFG CO,TSM,2015,50549.506,37257.448,5855.37,50549.506,9349.614,25724.226,1998.92,5186.076,22.75,3674.0,117983.229,Semiconductors/Hardware,1656815.0,1656815.0,2009-11-03,1318835.0,Mark Saxon,TASMAN METALS LTD (De-listed 08/2016),President/CEO,2016-08-25,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/22,264265,ALNYLAM PHARMACEUTICALS INC,ALNY,2022,3546.359,-158.223,2530.296,3546.359,-1131.156,1037.418,883.015,123.925,237.65,2836.0,29450.77625,Biotech,117536.0,117536.0,2022-01-01,657842.0,Doctor Yvonne Greenstreet,ALNYLAM PHARMACEUTICALS INC,CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-20,F,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/23,264265,ALNYLAM PHARMACEUTICALS INC,ALNY,2023,3829.88,-220.644,2586.125,3829.88,-440.242,1828.292,1004.415,125.794,191.41,2836.0,24078.22954,Biotech,117536.0,117536.0,2022-01-01,657842.0,Doctor Yvonne Greenstreet,ALNYLAM PHARMACEUTICALS INC,CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-20,F,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/24,264265,ALNYLAM PHARMACEUTICALS INC,ALNY,2024,4239.983,67.088,2588.515,4239.983,-278.157,2248.243,1126.232,129.294,235.31,2836.0,30424.17114,Biotech,117536.0,117536.0,2022-01-01,657842.0,Doctor Yvonne Greenstreet,ALNYLAM PHARMACEUTICALS INC,CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-20,F,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/25,264265,ALNYLAM PHARMACEUTICALS INC,ALNY,2025,4966.331,789.176,2703.212,4966.331,313.747,3713.937,1319.775,132.376,397.65,2836.0,52639.3164,Biotech,117536.0,117536.0,2022-01-01,657842.0,Doctor Yvonne Greenstreet,ALNYLAM PHARMACEUTICALS INC,CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-20,F,,,,,,,,,
A,USD,STD,INDL,C,3674,12/31/20,264416,ULTRA CLEAN HOLDINGS INC,UCTT,2020,1102.5,532.6,292.7,1102.5,77.6,1398.6,14.8,40.6,31.15,3674.0,1264.69,Semiconductors/Hardware,488272.0,488272.0,2017-10-02,321685.0,Jim Scholhamer,ULTRA CLEAN HOLDINGS INC,CEO,2025-03-04,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,52398.0,2020.0,590.031,0.0,3417.58,1999.989,590.031,0.5852061985381469
A,USD,STD,INDL,C,3674,12/31/21,264416,ULTRA CLEAN HOLDINGS INC,UCTT,2021,2025.4,848.9,595.8,2025.4,119.5,2101.6,24.5,44.9,57.36,3674.0,2575.464,Semiconductors/Hardware,488272.0,488272.0,2017-10-02,321685.0,Jim Scholhamer,ULTRA CLEAN HOLDINGS INC,CEO,2025-03-04,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,52398.0,2021.0,636.538,0.0,5201.766,3682.347,636.538,0.7079032390153652
A,USD,STD,INDL,C,3674,12/31/22,264416,ULTRA CLEAN HOLDINGS INC,UCTT,2022,1960.9,887.9,573.3,1960.9,40.4,2374.3,28.5,45.2,33.15,3674.0,1498.38,Semiconductors/Hardware,488272.0,488272.0,2017-10-02,321685.0,Jim Scholhamer,ULTRA CLEAN HOLDINGS INC,CEO,2025-03-04,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,52398.0,2022.0,704.808,0.0,4240.223,2598.338,704.808,0.6127833371027892
A,USD,STD,INDL,C,3674,12/31/23,264416,ULTRA CLEAN HOLDINGS INC,UCTT,2023,1867.7,838.9,604.2,1867.7,-31.1,1734.5,28.3,44.6,34.14,3674.0,1522.644,Semiconductors/Hardware,488272.0,488272.0,2017-10-02,321685.0,Jim Scholhamer,ULTRA CLEAN HOLDINGS INC,CEO,2025-03-04,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,52398.0,2023.0,736.538,0.0,5043.765,3507.146,736.538,0.6953428639121767
A,USD,STD,INDL,C,3674,12/31/24,264416,ULTRA CLEAN HOLDINGS INC,UCTT,2024,1919.9,873.6,625.7,1919.9,23.7,2097.6,28.3,45.1,35.95,3674.0,1621.3450000000005,Semiconductors/Hardware,488272.0,488272.0,2017-10-02,321685.0,Jim Scholhamer,ULTRA CLEAN HOLDINGS INC,CEO,2025-03-04,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,52398.0,2024.0,800.577,0.0,5781.279,4027.382,800.577,0.6966247434175032
A,USD,STD,INDL,C,3674,12/31/22,184551,MAXLINEAR INC,MXL,2022,1180.025,676.385,145.11,1180.025,125.04,1120.252,296.442,78.745,33.95,3674.0,2673.3927500000004,Semiconductors/Hardware,1635432.0,1635432.0,2010-03-24,1058303.0,Doctor Kishore Seendripu,MAXLINEAR INC,Chairman/President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1969-06-15,M,,51599.0,2022.0,700.69,0.0,8702.666,7986.169,700.69,0.9176692521579021
A,USD,STD,INDL,C,3674,10/31/24,180711,BROADCOM INC,AVGO,2024,165645.0,67678.0,67438.0,165645.0,5895.0,51574.0,9310.0,4686.0,169.77,3674.0,795542.2200000001,Semiconductors/Hardware,817439.0,817439.0,2009-08-06,102722.0,Hock Tan,BROADCOM INC (Broadcom Ltd prior to 04/2018),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1951-06-15,M,,10075.0,2024.0,1226.374,0.0,2634.542,0.0,1226.374,0.0
A,USD,STD,INDL,C,2834,12/31/23,177287,JAZZ PHARMACEUTICALS PLC,JAZZ,2023,11393.359,3736.942,5172.252,11393.359,414.832,3834.204,868.658,62.255,123.0,2834.0,7657.365000000001,Biotech,488479.0,488479.0,2009-04-03,183256.0,Bruce Cozadd,JAZZ PHARMACEUTICALS PLC,Chairperson/CEO,2025-08-11,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,12812.0,2023.0,1196.621,0.0,19418.637,16973.947,1196.621,0.8741059941539667
A,USD,STD,INDL,C,7372,12/31/18,183377,FORTINET INC,FTNT,2018,3078.0,1010.2,0.0,3078.0,332.2,1801.2,244.5,169.8,70.43,3577.0,11959.014000000005,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2018.0,625.0,0.0,6761.686,2453.0,625.0,0.36277934231196185
A,USD,STD,INDL,C,2834,12/31/24,177287,JAZZ PHARMACEUTICALS PLC,JAZZ,2024,12012.257,4093.701,6121.139,12012.257,560.12,4068.95,894.0,60.631,123.15,2834.0,7466.70765,Biotech,488479.0,488479.0,2009-04-03,183256.0,Bruce Cozadd,JAZZ PHARMACEUTICALS PLC,Chairperson/CEO,2025-08-11,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,12812.0,2024.0,1203.514,0.0,8692.497,5964.72,1203.514,0.6861917812568702
A,USD,STD,INDL,C,2834,12/31/25,177287,JAZZ PHARMACEUTICALS PLC,JAZZ,2025,11659.34,4318.529,4382.686,11659.34,-356.148,4267.586,1730.598,61.435,170.0,2834.0,10443.95,Biotech,488479.0,488479.0,2025-08-11,1301965.0,Renee Gala,JAZZ PHARMACEUTICALS PLC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-03-01,F,,60423.0,,,,,,,
I,USD,STD,INDL,C,7372,6/30/15,177429,SOLERA HOLDINGS INC,SLH,2015,3752.63,227.823,2481.828,3752.63,-100.833,1140.846,,66.985,44.56,7372.0,2984.8516,Software,956561.0,956561.0,2007-05-10,598932.0,Tony Aquila,SOLERA HOLDINGS INC (De-listed 03/2016),Chairman/President/CEO,2016-03-03,10.0,10.0,Executive Director,,,,,,,,,,,1964-10-01,M,,36261.0,2015.0,890.769,12600.0,22452.322,6756.867,13490.769,0.3009429047026851
I,USD,STD,INDL,C,7372,12/31/15,180405,ACTIVISION BLIZZARD INC,ATVI,2015,15251.0,8068.0,4079.0,15251.0,892.0,4664.0,646.0,734.503,38.71,7372.0,28432.61113,Software,725.0,725.0,2008-07-09,69696.0,Bobby Kotick,ACTIVISION BLIZZARD INC (De-listed 10/2023),President/CEO,2017-06-26,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-01-01,M,,22978.0,2015.0,2294.328,0.0,7225.934,0.0,2294.328,0.0
I,USD,STD,INDL,C,7372,12/31/16,180405,ACTIVISION BLIZZARD INC,ATVI,2016,17452.0,9119.0,4887.0,17452.0,966.0,6608.0,958.0,745.487,36.11,7372.0,26919.53557,Software,725.0,725.0,2008-07-09,69696.0,Bobby Kotick,ACTIVISION BLIZZARD INC (De-listed 10/2023),President/CEO,2017-06-26,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-01-01,M,,22978.0,2016.0,2375.858,0.0,33065.56,24932.065,2375.858,0.7540191365275531
I,USD,STD,INDL,C,7372,12/31/17,180405,ACTIVISION BLIZZARD INC,ATVI,2017,18668.0,9462.0,4390.0,18668.0,273.0,7017.0,1069.0,757.505,63.32,7372.0,47965.2166,Software,725.0,725.0,2017-06-26,69696.0,Bobby Kotick,ACTIVISION BLIZZARD INC (De-listed 10/2023),CEO,2023-10-13,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-01-01,M,,22978.0,2017.0,1750.0,0.0,28698.375,19553.653,1750.0,0.681350529428931
I,USD,STD,INDL,C,7372,12/31/18,180405,ACTIVISION BLIZZARD INC,ATVI,2018,17835.0,11357.0,2671.0,17835.0,1813.0,7500.0,1101.0,763.418,46.57,7372.0,35552.37626,Software,725.0,725.0,2017-06-26,69696.0,Bobby Kotick,ACTIVISION BLIZZARD INC (De-listed 10/2023),CEO,2023-10-13,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-01-01,M,,22978.0,2018.0,1756.731,0.0,30841.004,7495.745,1756.731,0.24304477895726093
I,USD,STD,INDL,C,7372,12/31/19,180405,ACTIVISION BLIZZARD INC,ATVI,2019,19845.0,12805.0,2885.0,19845.0,1503.0,6489.0,998.0,768.76,59.42,7372.0,45679.7192,Software,725.0,725.0,2017-06-26,69696.0,Bobby Kotick,ACTIVISION BLIZZARD INC (De-listed 10/2023),CEO,2023-10-13,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-01-01,M,,22978.0,2019.0,1756.731,0.0,30122.896,6269.752,1756.731,0.20813908463515593
I,USD,STD,INDL,C,7372,12/31/20,180405,ACTIVISION BLIZZARD INC,ATVI,2020,23109.0,15037.0,3829.0,23109.0,2197.0,8086.0,1150.0,774.23,92.85,7372.0,71887.2555,Software,725.0,725.0,2017-06-26,69696.0,Bobby Kotick,ACTIVISION BLIZZARD INC (De-listed 10/2023),CEO,2023-10-13,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-01-01,M,,22978.0,2020.0,1494.231,0.0,154613.318,149856.77,1494.231,0.9692358455175252
I,USD,STD,INDL,C,7372,12/31/21,180405,ACTIVISION BLIZZARD INC,ATVI,2021,25056.0,17599.0,3820.0,25056.0,2699.0,8803.0,1337.0,779.053,66.53,7372.0,51830.39609,Software,725.0,725.0,2017-06-26,69696.0,Bobby Kotick,ACTIVISION BLIZZARD INC (De-listed 10/2023),CEO,2023-10-13,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-01-01,M,,22978.0,2021.0,718.029,0.0,826.549,0.0,718.029,0.0
I,USD,STD,INDL,C,7372,12/31/22,180405,ACTIVISION BLIZZARD INC,ATVI,2022,27383.0,19243.0,3773.0,27383.0,1513.0,7528.0,1421.0,784.218,76.55,7372.0,60031.887899999994,Software,725.0,725.0,2017-06-26,69696.0,Bobby Kotick,ACTIVISION BLIZZARD INC (De-listed 10/2023),CEO,2023-10-13,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-01-01,M,,22978.0,2022.0,62.5,0.0,178.882,0.0,62.5,0.0
A,USD,STD,INDL,C,7372,12/31/15,183377,FORTINET INC,FTNT,2015,1790.51,755.377,0.0,1790.51,7.987,1009.268,158.129,171.399,31.17,3577.0,5342.50683,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2015.0,425.0,0.0,3638.585,2778.2,425.0,0.7635385733739901
A,USD,STD,INDL,C,7372,12/31/16,183377,FORTINET INC,FTNT,2016,2139.941,837.681,0.0,2139.941,32.187,1275.443,183.084,173.078,30.12,3577.0,5213.10936,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2016.0,437.75,0.0,2213.445,953.2,437.75,0.43064092398952764
A,USD,STD,INDL,C,7372,12/31/17,183377,FORTINET INC,FTNT,2017,2257.916,589.377,0.0,2257.916,31.399,1494.93,210.614,167.89,43.69,3577.0,7335.114099999999,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2017.0,450.882,0.0,3960.438,1862.0,450.882,0.47015001876055124
A,USD,STD,INDL,C,7372,12/31/19,183377,FORTINET INC,FTNT,2019,3885.5,1321.9,30.6,3885.5,326.5,2156.2,277.1,171.7,106.76,3577.0,18330.692,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2019.0,750.0,0.0,9629.923,4139.334,750.0,0.429840820118707
A,USD,STD,INDL,C,3674,10/31/23,180711,BROADCOM INC,AVGO,2023,72861.0,23988.0,37980.0,72861.0,14082.0,35819.0,5253.0,414.0,841.37,3674.0,348327.18,Semiconductors/Hardware,817439.0,817439.0,2009-08-06,102722.0,Hock Tan,BROADCOM INC (Broadcom Ltd prior to 04/2018),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1951-06-15,M,,10075.0,2023.0,1200.0,0.0,161826.161,160540.0,1200.0,0.9920522059470965
A,USD,STD,INDL,C,7372,12/31/20,183377,FORTINET INC,FTNT,2020,4044.5,856.0,34.0,4044.5,488.5,2594.4,341.4,162.5,148.53,3577.0,24136.125,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2020.0,793.083,0.0,10650.714,4704.899,793.083,0.4417449384144575
A,USD,STD,INDL,C,7372,12/31/21,183377,FORTINET INC,FTNT,2021,5919.1,781.7,1028.9,5919.1,606.8,3342.2,424.2,162.0,359.4,7372.0,58222.8,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2021.0,797.0,0.0,14203.211,6235.385,797.0,0.4390123472783725
A,USD,STD,INDL,C,7372,12/31/22,183377,FORTINET INC,FTNT,2022,6228.0,-281.6,1052.9,6228.0,857.3,4417.4,512.4,781.5,48.89,7372.0,38207.535,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2022.0,797.0,0.0,14200.453,5978.827,797.0,0.4210307234564982
A,USD,STD,INDL,C,7372,12/31/23,183377,FORTINET INC,FTNT,2023,7258.9,-463.4,1038.0,7258.9,1147.8,5304.8,613.8,761.0,58.53,7372.0,44541.33,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2023.0,622.0,0.0,16301.613,15081.692,622.0,0.925165626248151
A,USD,STD,INDL,C,7372,12/31/24,183377,FORTINET INC,FTNT,2024,9763.1,1493.8,1040.7,9763.1,1745.2,5955.8,716.8,767.0,94.48,7372.0,72466.16,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,2024.0,597.0,0.0,13143.289,11939.796,597.0,0.9084328892106077
A,USD,STD,INDL,C,7372,12/31/25,183377,FORTINET INC,FTNT,2025,10389.2,1237.5,526.0,10389.2,1853.4,6799.6,815.5,743.0,79.41,7372.0,59001.63,Software,1606380.0,1606380.0,2013-11-11,1055310.0,Ken Xie,FORTINET INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-06-15,M,Asian Association Network,45673.0,,,,,,,
A,USD,STD,INDL,C,3674,10/31/15,180711,BROADCOM INC,AVGO,2015,10592.0,4714.0,3903.0,10592.0,1364.0,6824.0,1049.0,276.259,123.13,3674.0,34015.77067,Semiconductors/Hardware,817439.0,817439.0,2009-08-06,102722.0,Hock Tan,BROADCOM INC (Broadcom Ltd prior to 04/2018),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1951-06-15,M,,10075.0,2015.0,910.461,0.0,4025.768,0.0,910.461,0.0
A,USD,STD,INDL,C,3674,10/31/16,180711,BROADCOM INC,AVGO,2016,49966.0,18892.0,13188.0,49966.0,-1739.0,13240.0,3091.0,398.281,170.28,3674.0,67819.28868,Semiconductors/Hardware,817439.0,817439.0,2009-08-06,102722.0,Hock Tan,BROADCOM INC (Broadcom Ltd prior to 04/2018),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1951-06-15,M,,10075.0,2016.0,1011.662,0.0,24692.047,21656.268,1011.662,0.8770543811130767
A,USD,STD,INDL,C,3674,10/31/17,180711,BROADCOM INC,AVGO,2017,54418.0,20285.0,17431.0,54418.0,1692.0,17636.0,3292.0,408.732,263.91,3674.0,107868.46212,Semiconductors/Hardware,817439.0,817439.0,2009-08-06,102722.0,Hock Tan,BROADCOM INC (Broadcom Ltd prior to 04/2018),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1951-06-15,M,,10075.0,2017.0,1100.0,0.0,104232.863,99344.543,1100.0,0.9531019310099925
A,USD,STD,INDL,C,3674,10/31/18,180711,BROADCOM INC,AVGO,2018,50124.0,26657.0,17493.0,50124.0,12259.0,20848.0,3768.0,408.0,223.49,3674.0,91183.92,Semiconductors/Hardware,817439.0,817439.0,2009-08-06,102722.0,Hock Tan,BROADCOM INC (Broadcom Ltd prior to 04/2018),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1951-06-15,M,,10075.0,2018.0,1121.154,0.0,5042.937,0.0,1121.154,0.0
A,USD,STD,INDL,C,3674,10/31/19,180711,BROADCOM INC,AVGO,2019,67493.0,24941.0,30011.0,67493.0,2724.0,22597.0,4696.0,398.0,292.85,3674.0,116554.3,Semiconductors/Hardware,817439.0,817439.0,2009-08-06,102722.0,Hock Tan,BROADCOM INC (Broadcom Ltd prior to 04/2018),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1951-06-15,M,,10075.0,2019.0,1100.0,0.0,2366.888,0.0,1100.0,0.0
